"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
79473,15,フロントパディーⅡ                      ,式　,1,724,724,                    ,2014/10/20,
79473,16,キャラ21                                ,式　,1,810,810,                    ,2014/10/20,
79473,17,シャーメゾン名高                        ,式　,1,2030,2030,                    ,2014/10/20,
79473,18,シャーメゾン尾崎                        ,式　,1,1458,1458,                    ,2014/10/20,
79473,19,シャーメゾン有田                        ,式　,1,810,810,                    ,2014/10/20,
79473,20,シャーメゾン中島                        ,式　,1,756,756,                    ,2014/10/20,
79473,21,グリーンルーフ                          ,式　,1,648,648,                    ,2014/10/20,
79473,22,グリーンルーフ                          ,式　,1,648,648,                    ,2014/10/20,
79473,23,タウニィ寿里                            ,式　,1,1296,1296,                    ,2014/10/20,
79473,24,フォーブル木ノ本                        ,式　,1,1145,1145,                    ,2014/10/20,
79473,25,ラベニュー城山                          ,式　,1,756,756,                    ,2014/10/20,
79473,26,フレグランス吹上                        ,式　,1,486,486,                    ,2014/10/20,
79473,27,メゾン南方                              ,式　,1,1026,1026,                    ,2014/10/20,
79473,28,ラベニュー岩橋                          ,式　,1,1145,1145,                    ,2014/10/20,
79473,29,タウニー山村                            ,式　,1,756,756,                    ,2014/10/20,
79473,30,ラベニュー谷口                          ,式　,1,1296,1296,                    ,2014/10/20,
79473,31,タウニィ酒井                            ,式　,1,680,680,                    ,2014/10/20,
79473,32,フレグランス畑屋敷                      ,式　,1,486,486,                    ,2014/10/20,
79473,33,フォーブル苗代                          ,式　,1,680,680,                    ,2014/10/20,
79473,34,フォーブル若葉                          ,式　,1,756,756,                    ,2014/10/20,
79473,35,フォーブル松見                          ,式　,1,1296,1296,                    ,2014/10/20,
79473,36,ラベニューコスモ                        ,式　,1,756,756,                    ,2014/10/20,
79473,37,タウニィ紀ノ川                          ,式　,1,680,680,                    ,2014/10/20,
79473,38,タウニィ料理松                          ,式　,1,1102,1102,                    ,2014/10/20,
79473,39,アメニティ太田                          ,式　,1,756,756,                    ,2014/10/20,
79473,40,タウニィ清水                            ,式　,1,756,756,                    ,2014/10/20,
79473,41,タウニィ浜代                            ,式　,1,950,950,                    ,2014/10/20,
79473,42,タウニィ浜代2                           ,式　,1,680,680,                    ,2014/10/20,
79473,43,フォーブルさち                          ,式　,1,1372,1372,                    ,2014/10/20,
79473,44,タウニィ美園                            ,式　,1,680,680,                    ,2014/10/20,
79473,45,フレグランス松江                        ,式　,1,486,486,                    ,2014/10/20,
79473,46,セキワガーデンハウス春日                ,式　,1,950,950,                    ,2014/10/20,
79473,47,ラベニュー根来                          ,式　,1,680,680,                    ,2014/10/20,
79473,48,シローズフレグランス                    ,式　,1,756,756,                    ,2014/10/20,
79473,49,ドミールクルス                          ,式　,1,1296,1296,                    ,2014/10/20,
79473,50,グリーンビレッジ21                      ,式　,1,2106,2106,                    ,2014/10/20,
79473,51,サニーハイツひまわり                    ,式　,1,1296,1296,                    ,2014/10/20,
79473,52,パールハイツ有田                        ,式　,1,950,950,                    ,2014/10/20,
79473,53,フレグランス小林                        ,式　,1,486,486,                    ,2014/10/20,
79473,54,フレグランス延時                        ,式　,1,486,486,                    ,2014/10/20,
79473,55,フレグランス畑毛                        ,式　,1,1296,1296,                    ,2014/10/20,
79473,56,フレグランス藤井                        ,式　,1,756,756,                    ,2014/10/20,
79473,57,フレグランス山崎                        ,式　,1,1145,1145,                    ,2014/10/20,
79473,58,フレグランス森澤                        ,式　,1,1296,1296,                    ,2014/10/20,
79473,59,フレグランス中松江                      ,式　,1,680,680,                    ,2014/10/20,
79473,60,ガーデンハイツ箕島                      ,式　,1,680,680,                    ,2014/10/20,
79473,61,アドザックス吉田                        ,式　,1,486,486,                    ,2014/10/20,
79473,62,石津ハイツ                              ,式　,1,1026,1026,                    ,2014/10/20,
79473,63,フォーブル石野                          ,式　,1,756,756,                    ,2014/10/20,
79473,64,フレグランス翠                          ,式　,1,2311,2311,                    ,2014/10/20,
79473,65,アドザックス吉田Ｂ棟                    ,式　,1,486,486,                    ,2014/10/20,
79473,66,マリポーサ前田                          ,式　,1,486,486,                    ,2014/10/20,
79473,67,フレグランス巴                          ,式　,1,1458,1458,                    ,2014/10/20,
79473,68,フレグランス堀止                        ,式　,1,486,486,                    ,2014/10/20,
79473,69,フレグランス六十谷                      ,式　,1,756,756,                    ,2014/10/20,
79473,70,フレグランス木ノ本                      ,式　,1,486,486,                    ,2014/10/20,
79473,71,フレグランス今吉                        ,式　,1,1145,1145,                    ,2014/10/20,
79473,72,フレグランス矢野                        ,式　,1,1026,1026,                    ,2014/10/20,
79473,73,フレグランス平田                        ,式　,1,486,486,                    ,2014/10/20,
79473,74,フレグランス築港                        ,式　,1,486,486,                    ,2014/10/20,
79473,75,フレグランス松ヶ岳                      ,式　,1,486,486,                    ,2014/10/20,
79473,76,フレグランス秋桜                        ,式　,1,486,486,                    ,2014/10/20,
79473,77,フレグランス蘭                          ,式　,1,950,950,                    ,2014/10/20,
79473,78,フレグランス船所                        ,式　,1,1145,1145,                    ,2014/10/20,
79473,79,フレグランス雑賀                        ,式　,1,950,950,                    ,2014/10/20,
79473,80,フレグランスロゼ                        ,式　,1,2095,2095,                    ,2014/10/20,
79473,81,グラン・ファーム                        ,式　,1,1145,1145,                    ,2014/10/20,
79473,82,フレグランス栄                          ,式　,1,1026,1026,                    ,2014/10/20,
79473,83,City　Kinomoto                          ,式　,1,950,950,                    ,2014/10/20,
79473,84,フレグランスせせらぎ                    ,式　,1,486,486,                    ,2014/10/20,
79473,85,フレグランスＡＫＩＨＯ                  ,式　,1,950,950,                    ,2014/10/20,
79473,86,フレグランスさつき                      ,式　,1,756,756,                    ,2014/10/20,
79473,87,ガーデンハイツ小二里                    ,式　,1,1296,1296,                    ,2014/10/20,
