"売上№=masterid,dempyounum",売上日=uriagebi,行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik
88383,2021/3/20,165,ディアス一本松,式　,1,2376,2376,
88383,2021/3/20,166,ディアス城山,式　,1,770,770,
88383,2021/3/20,167,フレグランス池尻,式　,1,495,495,
88383,2021/3/20,168,フレグランス大宮,式　,1,693,693,
88383,2021/3/20,169,楠見中ディアス,式　,1,968,968,
88383,2021/3/20,170,セフィラ　プラッツ,式　,1,770,770,
88383,2021/3/20,171,ハイツ楠,式　,1,495,495,
88383,2021/3/20,172,サニーコート,式　,1,1430,1430,
88383,2021/3/20,173,フォーレスうえだ,式　,1,1694,1694,
88383,2021/3/20,174,ハイツ萩,式　,1,693,693,
88383,2021/3/20,175,フォーレス有本,式　,1,1045,1045,
88383,2021/3/20,176,楠見中ディアスⅡ,式　,1,495,495,
88383,2021/3/20,177,ハイツ森,式　,1,1045,1045,
88383,2021/3/20,178,フォーレス花野,式　,1,1166,1166,
88383,2021/3/20,179,フレグランス小雑賀,式　,1,770,770,
88383,2021/3/20,180,グリーンルーフ塩屋,式　,1,495,495,
88383,2021/3/20,181,フレグランス南紀の台,式　,1,990,990,
88383,2021/3/20,182,グリーンルーフＣｏｃｃｏ,式　,1,495,495,
88383,2021/3/20,183,ハイツ楠Ⅱ,式　,1,495,495,
88383,2021/3/20,184,シャーメゾン山中,式　,1,495,495,
88383,2021/3/20,185,シャーメゾン高松,式　,1,770,770,
88383,2021/3/20,186,メゾン雑賀,式　,1,495,495,
88383,2021/3/20,187,グリーンルーフのうがわ,式　,1,968,968,
88383,2021/3/20,188,ドエルＫ,式　,1,495,495,
88383,2021/3/20,189,シャーメゾン山崎,式　,1,1320,1320,
88383,2021/3/20,190,シャーメゾン新堂,式　,1,1870,1870,
88383,2021/3/20,191,シャーメゾン小雑賀,式　,1,1045,1045,
88383,2021/3/20,192,エクセレンス六十谷,式　,1,770,770,
88383,2021/3/20,193,シャーメゾンＨＡＭＡＩＣＨＩ,式　,1,990,990,
88383,2021/3/20,194,シャーメゾン打田,式　,1,1045,1045,
88383,2021/3/20,195,シャーメゾン堀口,式　,1,1320,1320,
88383,2021/3/20,196,シャーメゾン新堂Ⅱ,式　,1,1045,1045,
88383,2021/3/20,197,シャーメゾンキタグチ,式　,1,495,495,
88383,2021/3/20,198,セファミ荊本,式　,1,1045,1045,
88383,2021/3/20,199,フォーレスＩ＆Ｎ,式　,1,495,495,
88383,2021/3/20,200,シャーメゾンＭ,式　,1,495,495,
88383,2021/3/20,201,ヴィンヤードハウスⅢ,式　,1,495,495,
88383,2021/3/20,202,エクセレンス六十谷Ⅱ,式　,1,770,770,
88383,2021/3/20,203,ガーデンハイツ湯浅,式　,1,770,770,
88383,2021/3/20,204,ルミエール湊,式　,1,770,770,
88383,2021/3/20,205,シャーメゾン紀峰,式　,1,770,770,
88383,2021/3/20,206,グランメール福島,式　,1,770,770,
88383,2021/3/20,207,パールハイツ箕島,式　,1,693,693,
88383,2021/3/20,208,ワイズヴィラ,式　,1,550,550,
88383,2021/3/20,209,フォーレス・ノベル,式　,1,770,770,
88383,2021/3/20,210,藤栄ハイツ,式　,1,693,693,
88383,2021/3/20,211,ラ・サルデーヌⅡ,式　,1,495,495,
88383,2021/3/20,212,メゾン・ルテシィア,式　,1,495,495,
88383,2021/3/20,213,シャーメゾン下津,式　,1,693,693,
88383,2021/3/20,214,シャーメゾンくすの木,式　,1,1980,1980,
88383,2021/3/20,215,シャーメゾン笠松,式　,1,770,770,
88383,2021/3/20,216,パークハイツ,式　,1,495,495,
88383,2021/3/20,217,サニーハイツ向島,式　,1,495,495,
88383,2021/3/20,218,リバーサイド湯浅,式　,1,770,770,
88383,2021/3/20,219,ラガール湯浅,式　,1,495,495,
88383,2021/3/20,220,五月ハイツ,式　,1,1386,1386,
88383,2021/3/20,221,アン・セリジェ,式　,1,770,770,
88383,2021/3/20,222,ブランシェ前田,式　,1,770,770,
88383,2021/3/20,223,シャーメゾン青木,式　,1,770,770,
88383,2021/3/20,224,フォーナス,式　,1,968,968,
88383,2021/3/20,225,パレスデュオ・照（テラス）,式　,1,770,770,
88383,2021/3/20,226,シャーメゾンハーヴェスト,式　,1,770,770,
88383,2021/3/20,227,クレール松ヶ丘,式　,1,495,495,
88383,2021/3/20,228,クレール,式　,1,770,770,
88383,2021/3/20,229,アン・セリジェ　Ⅱ,式　,1,495,495,
88383,2021/3/20,230,フレグランス二里ヶ浜,式　,1,770,770,
88383,2021/3/20,231,アベニール,式　,1,770,770,
88383,2021/3/20,232,ディアス赤坂,式　,1,770,770,
88383,2021/3/20,233,カサ・フィオーレＦＧ,式　,1,770,770,
88383,2021/3/20,234,シャーメゾン安上,式　,1,968,968,
88383,2021/3/20,235,フローラ,式　,1,770,770,
88383,2021/3/20,236,ワイズコート,式　,1,495,495,
88383,2021/3/20,237,シャーメゾン西高松,式　,1,495,495,
88383,2021/3/20,238,シャーメゾン木ノ本,式　,1,693,693,
88383,2021/3/20,239,ブランシェＳ,式　,1,693,693,
88383,2021/3/20,240,ディアスＡＫＩＨＯ,式　,1,693,693,
88383,2021/3/20,241,シャンブルＭ,式　,1,968,968,
88383,2021/3/20,242,シャーメゾン幸輝,式　,1,1166,1166,
88383,2021/3/20,243,ボナール千且,式　,1,770,770,
88383,2021/3/20,244,イマージュ浜の宮,式　,1,495,495,
88383,2021/3/20,245,ヴィラ天神崎,式　,1,935,935,
88383,2021/3/20,246,シャーメゾンフクイ,式　,1,495,495,
88383,2021/3/20,247,アヴェンヌ太田,式　,1,1122,1122,
88383,2021/3/20,248,メゾネット松島,式　,1,495,495,
88383,2021/3/20,249,シャーメゾン今福,式　,1,495,495,
88383,2021/3/20,250,イマージュ浜の宮Ⅱ,式　,1,693,693,
88383,2021/3/20,251,シャーメゾン元町奉行,式　,1,220,220,
88383,2021/3/20,252,シャーメゾン松ヶ丘,式　,1,220,220,
88383,2021/3/20,253,シャーメゾン西浜Ａ,式　,1,693,693,
88383,2021/3/20,254,和歌浦ガーデンテラス,式　,1,1320,1320,
88383,2021/3/20,255,シャーメゾン彩都Ａ,式　,1,693,693,
88383,2021/3/20,256,シャーメゾンロイヤルヒルズⅠ,式　,1,495,495,
88383,2021/3/20,257,シャーメゾン下津野,式　,1,1166,1166,
88443,2021/3/20,1,123和歌山本店,　　,      ,         ,          ,
88443,2021/3/20,2,誤報対応費,式　,1,15000,15000,3月20日
88384,2021/3/20,1,県営住宅5件（消防設備保守点検）,式　,1,1100000,1100000,
88384,2021/3/20,2,※2020年10月～2021年3月点検分,　　,      ,         ,          ,
88367,2021/3/20,1,川畑様邸　納品,　　,      ,         ,          ,
88367,2021/3/20,2,庭園灯ポール,組　,2,13250,26500,
88385,2021/3/19,1,納品,　　,      ,         ,          ,
88385,2021/3/19,2,ボールタップ　SH13,個　,1,2260,2260,3月19日
88350,2021/3/19,1,保育園(こども園)建設工事,　　,      ,         ,          ,
88350,2021/3/19,2,消防設備工事出来高最終請求,式　,1,1800000,1800000,3/19消検
88350,2021/3/19,3,届出作成及び検査立会費,式　,1,70000,70000,〃
88408,2021/3/18,1,ライオンズマンション中松江分　納品,　　,      ,         ,          ,
88408,2021/3/18,2,避難器具標識,式　,1,13000,13000,3月18日
88341,2021/3/18,1,和歌山大学(栄谷)東3号館(Ⅲ期),　　,      ,         ,          ,
88341,2021/3/18,2,改修機械設備工事,　　,      ,         ,          ,
88341,2021/3/18,3,消火設備工事,式　,1,3300000,3300000,3/18消検
88336,2021/3/17,1,注番：6B246,　　,      ,         ,          ,
88336,2021/3/17,2,消火器設置台,台　,1,1000,1000,
88426,2021/3/16,1,日高町立志賀小学校,　　,      ,         ,          ,
88426,2021/3/16,2,パッケージ消火設備　埋込型,台　,1,160000,160000,3/16消検
88426,2021/3/16,3,パッケージ消火設備　露出型,台　,3,150000,450000,〃
88426,2021/3/16,4,表示灯用プロテクター,個　,2,2000,4000,〃
88426,2021/3/16,5,届出作成及び消防手続立会試験費,式　,1,50000,50000,〃
88334,2021/3/16,1,注文番号：Q583MO,　　,      ,         ,          ,
88334,2021/3/16,2,納品,　　,      ,         ,          ,
88334,2021/3/16,3,粉末ABC消火器10型(ﾘｻｲｸﾙｼｰﾙ代込),本　,1,4000,4000,2月26日
88334,2021/3/16,4,消火器BOX　SUS,台　,1,6000,6000,2月26日
88364,2021/3/15,1,グループホーム北出新築工事,　　,      ,         ,          ,
88364,2021/3/15,2,自動火災報知設備工事,式　,1,560000,560000,R2.12/9～3/15
88364,2021/3/15,3,火災通報装置取付工事,式　,1,150000,150000,〃
88364,2021/3/15,4,消火器及び消防届出,式　,1,73000,73000,〃
88434,2021/3/15,1,大阪府泉州救命救急センター,　　,      ,         ,          ,
88434,2021/3/15,2,スプリンクラー設備工事,　　,      ,         ,          ,2/2～3/15
88434,2021/3/15,3,スプリンクラーヘッド撤去,個　,2,         ,          ,〃
88434,2021/3/15,4,同上付属品,式　,1,3000,3000,〃
88434,2021/3/15,5,撤去費,式　,1,40000,40000,〃
88434,2021/3/15,6,水抜き作業費,式　,1,30000,30000,〃
88434,2021/3/15,7,消耗品雑材費,式　,1,5000,5000,〃
88434,2021/3/15,8,　,　　,      ,         ,          ,
88434,2021/3/15,9,自動火災報知設備工事,　　,      ,         ,          ,
88434,2021/3/15,10,感知器撤去,個　,3,         ,          ,2/2～3/15
88434,2021/3/15,11,感知器仮設,個　,3,         ,          ,〃
88434,2021/3/15,12,工事費,式　,1,70000,70000,〃
88434,2021/3/15,13,使用開始届出書,式　,1,70000,70000,〃
88434,2021/3/15,14,諸経費,式　,1,20000,20000,〃
88337,2021/3/15,1,テックランド久里浜店,　　,      ,         ,          ,
88337,2021/3/15,2,非常警報設備,式　,1,314400,314400,
88337,2021/3/15,3,使用開始届,式　,1,123000,123000,
88337,2021/3/15,4,消火器、誘導灯申請,式　,1,317600,317600,
88337,2021/3/15,5,防災工事,式　,1,137000,137000,
88337,2021/3/15,6,自動火災報知設備(データー書換),式　,1,300000,300000,
88337,2021/3/15,7,　,　　,      ,         ,          ,
88337,2021/3/15,8,LABI新橋(風除室),　　,      ,         ,          ,
88337,2021/3/15,9,消防申請,式　,1,123000,123000,
88339,2021/3/15,1,cafe&frenchdiner Queency,　　,      ,         ,          ,
88339,2021/3/15,2,消防設備工事出来高請求,式　,1,200000,200000,
88339,2021/3/15,3,　,　　,      ,         ,          ,
88339,2021/3/15,4,純生カステラ　キミトホイップ,　　,      ,         ,          ,
88339,2021/3/15,5,消防設備工事出来高請求,式　,1,200000,200000,
88381,2021/3/14,1,三菱電機　応援,　　,      ,         ,          ,
88381,2021/3/14,2,44269,人工,1,18000,18000,
88378,2021/3/13,1,三菱電機㈱冷熱システム製作所,　　,      ,         ,          ,
88378,2021/3/13,2,見積番号：349、350,　　,      ,         ,          ,
88378,2021/3/13,3,消火器処分費(33本),式　,1,23100,23100,3月13日
88378,2021/3/13,4,消火器納品(20本),式　,1,60000,60000,〃
88379,2021/3/13,1,三菱電機㈱冷熱システム製作所,　　,      ,         ,          ,
88379,2021/3/13,2,MIND・1K・3工場・7工場喫煙室,　　,      ,         ,          ,
88379,2021/3/13,3,見積番号：341～344,　　,      ,         ,          ,
88379,2021/3/13,4,自動火災報知設備工事,式　,1,270000,270000,3月13日
88382,2021/3/13,1,御坊清掃センター,　　,      ,         ,          ,
88382,2021/3/13,2,移報器取付工事,式　,1,164000,164000,3月13日
88353,2021/3/13,1,令和2年度病修第226号,　　,      ,         ,          ,
88353,2021/3/13,2,エネルギーセンターガス漏れ検知器修繕,式　,1,454000,454000,
88354,2021/3/13,1,令和2年度病修第227号,　　,      ,         ,          ,
88354,2021/3/13,2,中央棟ガス漏れ検知器修繕,式　,1,454000,454000,
88355,2021/3/13,1,令和2年度学修第77号,　　,      ,         ,          ,
88355,2021/3/13,2,RI動物実験施設ガス漏れ検知器修繕,式　,1,33000,33000,
88393,2021/3/13,1,ＣＩＴＹ！ＷＡＫＡＹＡＭＡ,　　,      ,         ,          ,
88393,2021/3/13,2,消防設備保守点検後不備改修工事,式　,1,54000,54000,3月13日
88413,2021/3/12,1,りんくうプレミアムアウトレット,　　,      ,         ,          ,
88413,2021/3/12,2,南従業員休憩室　消防設備工事,式　,1,196000,196000,2/8～3/12
88413,2021/3/12,3,スプリンクラー設備工事,式　,1,80000,80000,〃
88419,2021/3/12,1,和歌山県立医科大学薬学部11階,　　,      ,         ,          ,
88419,2021/3/12,2,消防設備工事,式　,1,60000,60000,3月12日
88351,2021/3/11,1,納品,　　,      ,         ,          ,
88351,2021/3/11,2,SHK48455　煙当番薄型/電池・移報無,個　,2,1950,3900,3月11日
88433,2021/3/11,1,イルニード1階整体院,　　,      ,         ,          ,
88433,2021/3/11,2,光電式スポット型感知器2種,個　,4,11000,44000,1/15～3/11
88433,2021/3/11,3,差動式スポット型感知器2種,個　,1,1300,1300,〃
88433,2021/3/11,4,ベル,個　,1,1850,1850,〃
88433,2021/3/11,5,粉末ABC消火器10型,本　,2,4000,8000,〃
88433,2021/3/11,6,消火器設置台,台　,2,1000,2000,〃
88433,2021/3/11,7,配線AE0.9-4C,ｍ　,20,35,700,〃
88433,2021/3/11,8,工事費,式　,1,75000,75000,〃
88433,2021/3/11,9,手続き立会試験費,式　,1,60000,60000,〃
88433,2021/3/11,10,試験調整費,式　,1,20000,20000,〃
88433,2021/3/11,11,消耗品雑材費,式　,1,5000,5000,〃
88433,2021/3/11,12,諸経費,式　,1,11150,11150,〃
88375,2021/3/10,1,福本貴彦様・千賀様邸,　　,      ,         ,          ,
88375,2021/3/10,2,電気設備工事,式　,1,650000,650000,R2.10/23～3/10
88421,2021/3/10,1,南砂山ハイツ,　　,      ,         ,          ,
88421,2021/3/10,2,エアコン脱着工事,式　,1,13636,13636,3月10日
88349,2021/3/10,1,照明器具増設工事,　　,      ,         ,          ,
88349,2021/3/10,2,OL291362BC　ｵｰﾃﾞﾘｯｸ　照明,台　,1,20000,20000,
88349,2021/3/10,3,RC917　ｵｰﾃﾞﾘｯｸ　ﾘﾓｺﾝ,台　,1,3800,3800,
88349,2021/3/10,4,配線,式　,1,2000,2000,
88349,2021/3/10,5,工事費,式　,1,20000,20000,
88343,2021/3/9,1,木もれ日館　301号室,　　,      ,         ,          ,
88343,2021/3/9,2,住警器(取付費込),台　,2,3000,6000,3月9日
88358,2021/3/9,1,タイシン物流(指定可燃物)分　納品,　　,      ,         ,          ,
88358,2021/3/9,2,粉末ABC消火器10型,本　,2,4000,8000,3月9日
88358,2021/3/9,3,消火器設置台,台　,2,1000,2000,〃
88365,2021/3/9,1,納品,　　,      ,         ,          ,
88365,2021/3/9,2,粉末ABC消火器10型,本　,1,3800,3800,3月9日
88365,2021/3/9,3,送料,式　,1,1000,1000,〃
88363,2021/3/8,1,新浜集会場新築工事,　　,      ,         ,          ,
88363,2021/3/8,2,消防設備工事,式　,1,210000,210000,1/8～3/8
88376,2021/3/8,1,三菱電機㈱冷熱システム製作所　2工場　2階,　　,      ,         ,          ,
88376,2021/3/8,2,差動式スポット型感知器2種,個　,3,1850,5550,
88376,2021/3/8,3,取付費,式　,1,30000,30000,
88376,2021/3/8,4,試験調整費,式　,1,10000,10000,
88376,2021/3/8,5,諸経費,式　,1,2450,2450,
88386,2021/3/8,1,エビス和歌山,　　,      ,         ,          ,
88386,2021/3/8,2,自動火災報知設備移設工事,式　,1,170000,170000,3月8日
88440,2021/3/8,1,消防設備保守点検,　　,      ,         ,          ,
88440,2021/3/8,2,Wakanoura Nature Resort EPICHARIS(機器点,式　,1,75000,75000,3月8日
88395,2021/3/7,1,123+N岡山本店,　　,      ,         ,          ,
88395,2021/3/7,2,防火設備点検後不備箇所改修工事,式　,1,350000,350000,3/5～3/7
88370,2021/3/5,1,消防設備保守点検,　　,      ,         ,          ,
88370,2021/3/5,2,老人保健施設プラトン(防火設備点検),式　,1,67000,67000,3月4日
88370,2021/3/5,3,中央公民館及び図書館（防火設備点検）,式　,1,80000,80000,3月15日
88362,2021/3/5,1,住金エアウォーター,　　,      ,         ,          ,
88362,2021/3/5,2,シャッター電源工事,式　,1,30000,30000,3/5・3/9
88357,2021/3/5,1,タイシン物流,　　,      ,         ,          ,
88357,2021/3/5,2,3路スイッチ防水型,個　,1,1500,1500,3月5日
88357,2021/3/5,3,材料費,式　,1,3000,3000,〃
88357,2021/3/5,4,取替費,式　,1,10000,10000,〃
88359,2021/3/5,1,向島運送,　　,      ,         ,          ,
88359,2021/3/5,2,消防設備改修工事,式　,1,423000,423000,3/4・3/5
88423,2021/3/4,1,心伯,　　,      ,         ,          ,
88423,2021/3/4,2,書類作成及び立会試験,式　,1,50000,50000,3月4日
88423,2021/3/4,3,粉末ABC消火器10型,本　,2,4000,8000,〃
88423,2021/3/4,4,消火器設置台,台　,2,1000,2000,〃
88352,2021/3/3,1,和歌山県　紀美野町立　みさと天文台,　　,      ,         ,          ,
88352,2021/3/3,2,星の動物園プラネタリウム　新築工事,　　,      ,         ,          ,
88352,2021/3/3,3,消防設備工事,式　,1,250000,250000,1/18～3/3
88352,2021/3/3,4,消火器,式　,1,59000,59000,〃
88328,2021/3/3,1,紀之川中学校消防設備業務委託,　　,      ,         ,          ,
88328,2021/3/3,2,光電式分離型煙感知器２種取替１組,式　,1,450000,450000,
88398,2021/3/3,1,123和歌山インター店,　　,      ,         ,          ,
88398,2021/3/3,2,消防設備保守点検後不備改修工事,式　,1,415000,415000,2/26～3/3
88360,2021/3/3,1,4階　誘導灯取替工事,式　,1,92000,92000,
88360,2021/3/3,2,　,　　,      ,         ,          ,
88360,2021/3/3,3,換気扇取替工事,　　,      ,         ,          ,
88360,2021/3/3,4,VD-15ZF12,台　,2,13850,27700,
88360,2021/3/3,5,VD-13ZF12,台　,5,12800,64000,
88360,2021/3/3,6,取替費,式　,1,30000,30000,
88360,2021/3/3,7,消耗品雑材費,式　,1,5000,5000,
88360,2021/3/3,8,諸経費,式　,1,13300,13300,
88319,2021/3/3,1,インテリアひろみ様,　　,      ,         ,          ,
88319,2021/3/3,2,泉佐野店新築工事　設備工事,　　,      ,         ,          ,
