"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
88383,103,サニーハイツひまわり                    ,式　,1,1320,1320,                    ,2021/3/20,
88383,104,パールハイツ有田                        ,式　,1,968,968,                    ,2021/3/20,
88383,105,フレグランス小林                        ,式　,1,495,495,                    ,2021/3/20,
88383,106,フレグランス延時                        ,式　,1,495,495,                    ,2021/3/20,
88383,107,フレグランス畑毛                        ,式　,1,1320,1320,                    ,2021/3/20,
88383,108,フレグランス藤井                        ,式　,1,770,770,                    ,2021/3/20,
88383,109,フレグランス山崎                        ,式　,1,1166,1166,                    ,2021/3/20,
88383,110,フレグランス森澤                        ,式　,1,1320,1320,                    ,2021/3/20,
88383,111,フレグランス中松江                      ,式　,1,693,693,                    ,2021/3/20,
88383,112,ガーデンハイツ箕島                      ,式　,1,693,693,                    ,2021/3/20,
88383,113,アドザックス吉田                        ,式　,1,495,495,                    ,2021/3/20,
88383,114,石津ハイツ                              ,式　,1,1045,1045,                    ,2021/3/20,
88383,115,フォーブル石野                          ,式　,1,770,770,                    ,2021/3/20,
88383,116,フレグランス翠                          ,式　,1,2354,2354,                    ,2021/3/20,
88383,117,アドザックス吉田Ｂ棟                    ,式　,1,495,495,                    ,2021/3/20,
88383,118,マリポーサ前田                          ,式　,1,495,495,                    ,2021/3/20,
88383,119,フレグランス巴                          ,式　,1,1485,1485,                    ,2021/3/20,
88383,120,フレグランス堀止                        ,式　,1,495,495,                    ,2021/3/20,
88383,121,フレグランス六十谷                      ,式　,1,770,770,                    ,2021/3/20,
88383,122,フレグランス木ノ本                      ,式　,1,495,495,                    ,2021/3/20,
88383,123,フレグランス今吉                        ,式　,1,1166,1166,                    ,2021/3/20,
88383,124,フレグランス矢野                        ,式　,1,1045,1045,                    ,2021/3/20,
88383,125,フレグランス平田                        ,式　,1,495,495,                    ,2021/3/20,
88383,126,フレグランス築港                        ,式　,1,495,495,                    ,2021/3/20,
88383,127,フレグランス松ヶ丘                      ,式　,1,495,495,                    ,2021/3/20,
88383,128,フレグランス秋桜                        ,式　,1,495,495,                    ,2021/3/20,
88383,129,フレグランス雑賀                        ,式　,1,968,968,                    ,2021/3/20,
88383,130,フレグランスロゼ                        ,式　,1,2134,2134,                    ,2021/3/20,
88383,131,グラン・ファーム                        ,式　,1,1166,1166,                    ,2021/3/20,
88383,132,フレグランス栄                          ,式　,1,1045,1045,                    ,2021/3/20,
88383,133,Ｃｉｔｙ　Ｋｉｎｏｍｏｔｏ              ,式　,1,968,968,                    ,2021/3/20,
88383,134,フレグランスせせらぎ                    ,式　,1,495,495,                    ,2021/3/20,
88383,135,フレグランスＡＫＩＨＯ                  ,式　,1,968,968,                    ,2021/3/20,
88383,136,フレグランスさつき                      ,式　,1,770,770,                    ,2021/3/20,
88383,137,ガーデンハイツ小二里                    ,式　,1,1320,1320,                    ,2021/3/20,
88383,138,フレグランス桜ヶ丘                      ,式　,1,495,495,                    ,2021/3/20,
88383,139,ガーデンハイツ小二里２                  ,式　,1,495,495,                    ,2021/3/20,
88383,140,ディアスワーブラー                      ,式　,1,770,770,                    ,2021/3/20,
88383,141,フレグランス藤井Ⅱ                      ,式　,1,693,693,                    ,2021/3/20,
88383,142,フレグランスフクイ                      ,式　,1,968,968,                    ,2021/3/20,
88383,143,ディアス栄谷                            ,式　,1,495,495,                    ,2021/3/20,
88383,144,ディアスかもと                          ,式　,1,968,968,                    ,2021/3/20,
88383,145,ベルメゾン                              ,式　,1,1320,1320,                    ,2021/3/20,
88383,146,フレグランス竹中                        ,式　,1,495,495,                    ,2021/3/20,
88383,147,ディアス松ヶ丘                          ,式　,1,495,495,                    ,2021/3/20,
88383,148,ディアス北村                            ,式　,1,1122,1122,                    ,2021/3/20,
88383,149,ディアスミレット                        ,式　,1,1320,1320,                    ,2021/3/20,
88383,150,ディアスＭ                              ,式　,1,1958,1958,                    ,2021/3/20,
88383,151,フォーブル松南                          ,式　,1,495,495,                    ,2021/3/20,
88383,152,ウェストヒルズ                          ,式　,1,1320,1320,                    ,2021/3/20,
88383,153,フレグランス布施屋                      ,式　,1,770,770,                    ,2021/3/20,
88383,154,ディアス小雑賀                          ,式　,1,847,847,                    ,2021/3/20,
88383,155,ラ・サルデーヌ                          ,式　,1,3234,3234,                    ,2021/3/20,
88383,156,ディアス黒江                            ,式　,1,1320,1320,                    ,2021/3/20,
88383,157,ディアス藤本                            ,式　,1,495,495,                    ,2021/3/20,
88383,158,ディアス藤本Ⅱ                          ,式　,1,495,495,                    ,2021/3/20,
88383,159,ディアスウチタ                          ,式　,1,495,495,                    ,2021/3/20,
88383,160,フレグランスうの                        ,式　,1,1315,1315,                    ,2021/3/20,
88383,161,フレグランスⅠ                          ,式　,1,770,770,                    ,2021/3/20,
88383,162,ディアス寿里                            ,式　,1,1397,1397,                    ,2021/3/20,
88383,163,フレグランス宮原                        ,式　,1,968,968,                    ,2021/3/20,
88383,164,ディアスミニ                            ,式　,1,495,495,                    ,2021/3/20,
88383,165,ディアス一本松                          ,式　,1,2376,2376,                    ,2021/3/20,
88383,166,ディアス城山                            ,式　,1,770,770,                    ,2021/3/20,
88383,167,フレグランス池尻                        ,式　,1,495,495,                    ,2021/3/20,
88383,168,フレグランス大宮                        ,式　,1,693,693,                    ,2021/3/20,
88383,169,楠見中ディアス                          ,式　,1,968,968,                    ,2021/3/20,
88383,170,セフィラ　プラッツ                      ,式　,1,770,770,                    ,2021/3/20,
88383,171,ハイツ楠                                ,式　,1,495,495,                    ,2021/3/20,
88383,172,サニーコート                            ,式　,1,1430,1430,                    ,2021/3/20,
88383,173,フォーレスうえだ                        ,式　,1,1694,1694,                    ,2021/3/20,
88383,174,ハイツ萩                                ,式　,1,693,693,                    ,2021/3/20,
88383,175,フォーレス有本                          ,式　,1,1045,1045,                    ,2021/3/20,
88383,176,楠見中ディアスⅡ                        ,式　,1,495,495,                    ,2021/3/20,
88383,177,ハイツ森                                ,式　,1,1045,1045,                    ,2021/3/20,
88383,178,フォーレス花野                          ,式　,1,1166,1166,                    ,2021/3/20,
88383,179,フレグランス小雑賀                      ,式　,1,770,770,                    ,2021/3/20,
88383,180,グリーンルーフ塩屋                      ,式　,1,495,495,                    ,2021/3/20,
88383,181,フレグランス南紀の台                    ,式　,1,990,990,                    ,2021/3/20,
88383,182,グリーンルーフＣｏｃｃｏ                ,式　,1,495,495,                    ,2021/3/20,
88383,183,ハイツ楠Ⅱ                              ,式　,1,495,495,                    ,2021/3/20,
88383,184,シャーメゾン山中                        ,式　,1,495,495,                    ,2021/3/20,
88383,185,シャーメゾン高松                        ,式　,1,770,770,                    ,2021/3/20,
