"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
84294,3,誘導灯工事                              ,式　,1,35000,35000,                    ,2018/3/2,
84213,1,消火器設置台                            ,台　,2,1000,2000,3月2日,2018/3/2,
84250,1,ロイヤルコーポ湊Ⅰ　301号室             ,　　,      ,         ,          ,3月1日,2018/3/1,
84250,2,住警器(取付費込)                        ,台　,1,3000,3000,                    ,2018/3/1,
84265,1,ダイヤモンドプラザ「Blanc」電球交換     ,　　,      ,         ,          ,                    ,2018/3/1,
84265,2,2月21日,　　,      ,         ,          ,                    ,2018/3/1,
84265,3,レフランプ　１００Ｗ                    ,個　,2,800,1600,                    ,2018/3/1,
84265,4,クリプトン球                            ,個　,6,450,2700,                    ,2018/3/1,
84265,5,取替費                                  ,式　,1,8000,8000,                    ,2018/3/1,
84265,6,3月1日,　　,      ,         ,          ,                    ,2018/3/1,
84265,7,看板灯　ハロゲン球                      ,個　,1,1600,1600,                    ,2018/3/1,
84265,8,取替費                                  ,式　,1,1000,1000,                    ,2018/3/1,
84303,1,大阪　シェアハウス                      ,　　,      ,         ,          ,                    ,2018/3/1,
84303,2,２階非常警報装置取付及びテスト          ,式　,1,20000,20000,3月1日,2018/3/1,
84182,1,りんくうエルガビル                      ,　　,      ,         ,          ,                    ,2018/2/28,
84182,2,排煙口作動機取替                        ,式　,1,127000,127000,2月23日,2018/2/28,
84182,3,消防設備不良箇所改修工事                ,式　,1,1713000,1713000,2/23・25            ,2018/2/28,
84176,1,寿楽園　スプリンクラー設備              ,　　,      ,         ,          ,                    ,2018/2/28,
84176,2,消防検査立会費                          ,式　,1,50000,50000,                    ,2018/2/28,
84215,1,ヘアーマジシャンパーソナル              ,　　,      ,         ,          ,                    ,2018/2/28,
84215,2,自動販売機コンセント撤去工事            ,式　,1,5000,5000,2月28日,2018/2/28,
84236,1,知的障害者授産施設　おもと園            ,　　,      ,         ,          ,                    ,2018/2/28,
84236,2,消防設備保守点検（総合点検）            ,式　,1,35000,35000,2月28日,2018/2/28,
84185,1,旧 岡徳楼 第Ⅱ期改修工事に伴う設備工事  ,　　,      ,         ,          ,                    ,2018/2/28,
84185,2,契約金額\255000000の内　第4回請求       ,式　,1,30000000,30000000,                    ,2018/2/28,
84188,1,北野田ビル                              ,　　,      ,         ,          ,                    ,2018/2/28,
84188,2,消火器取替                              ,式　,1,45000,45000,2月28日,2018/2/28,
84189,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2018/2/28,
84189,2,C!TY WAKAYAMA（総合点検）               ,式　,1,367500,367500,1/16～18            ,2018/2/28,
84189,3,ｳｪｱﾊｳｽ東雲ﾋﾞﾙ　123+N東雲店（総合点検）  ,式　,1,295000,295000,1/25・26            ,2018/2/28,
84189,4,〃　　　（防火対象物点検）              ,式　,1,100000,100000,〃                  ,2018/2/28,
84189,5,ナンカイ工業　本社（機器点検）          ,式　,1,70000,70000,1/29・30            ,2018/2/28,
84189,6,〃　　　貝塚工場（機器点検）            ,式　,1,80000,80000,〃                  ,2018/2/28,
84189,7,123ライト有田店（総合点検）             ,式　,1,40000,40000,1月31日,2018/2/28,
84189,8,アスモ大和郡山（機器点検）              ,式　,1,160000,160000,2/1・2              ,2018/2/28,
84189,9,123松原店・立駐・レストコーナー(総合点検,式　,1,100000,100000,2月5日,2018/2/28,
84189,10,〃　　　（防火対象物点検）              ,式　,1,40000,40000,〃                  ,2018/2/28,
84189,11,ふくちぁんラーメン（総合点検）          ,式　,1,24000,24000,2月5日,2018/2/28,
84189,12,123+Ｎ布施店（機器点検）                ,式　,1,100000,100000,2月8日,2018/2/28,
84189,13,123ファースト八尾店（機器点検）         ,式　,1,125000,125000,2月8日,2018/2/28,
84189,14,123田辺店（機器点検）                   ,式　,1,100000,100000,2月13日,2018/2/28,
84198,1,上六三和会館                            ,　　,      ,         ,          ,                    ,2018/2/28,
84198,2,消防設備工事                            ,式　,1,420000,420000,1/16～2/28          ,2018/2/28,
84223,1,消防設備保守点検（総合点検）            ,式　,1,40000,40000,2月28日,2018/2/28,
84186,1,コメリＰＷ和歌山インター店改修工事      ,　　,      ,         ,          ,                    ,2018/2/28,
84186,2,出来高請求4回目　100％                  ,式　,1,13800000,13800000,                    ,2018/2/28,
84177,1,城東区成育2丁目計画                     ,　　,      ,         ,          ,                    ,2018/2/28,
84177,2,契約金額\22000000の内出来高40％         ,式　,1,1100000,1100000,                    ,2018/2/28,
84254,1,グリーンフル中島                        ,　　,      ,         ,          ,2月27日,2018/2/27,
84254,2,非常警報器具(BG70221)                   ,台　,1,20640,20640,                    ,2018/2/27,
84254,3,取替費                                  ,式　,1,8000,8000,                    ,2018/2/27,
84254,4,出張費                                  ,式　,1,1500,1500,                    ,2018/2/27,
84194,1,歌舞伎町ビル6階改修工事                 ,式　,1,46000,46000,                    ,2018/2/27,
84232,1,グランツ新築工事                        ,　　,      ,         ,          ,                    ,2018/2/27,
84232,2,インターホン及び防犯カメラ設定費        ,式　,1,90000,90000,2/15～27            ,2018/2/27,
84179,1,123和歌山インター店                     ,　　,      ,         ,          ,                    ,2018/2/27,
84179,2,男子トイレ水石鹸本体センサー取替工事    ,式　,1,30000,30000,2/19・27            ,2018/2/27,
84251,1,カサミア八幡　202号室                   ,　　,      ,         ,          ,2月26日,2018/2/26,
84251,2,住警器(取付費込)                        ,台　,2,3000,6000,                    ,2018/2/26,
84252,1,セレーナきい　105号室                   ,　　,      ,         ,          ,2月26日,2018/2/26,
84252,2,住警器(取付費込)                        ,台　,3,3000,9000,                    ,2018/2/26,
84197,1,大津毛織株式会社　新工場                ,　　,      ,         ,          ,                    ,2018/2/26,
84197,2,消防設備工事                            ,式　,1,2176000,2176000,1/8～2/26           ,2018/2/26,
84064,1,葵薬品㈱本社社屋ビル新築工事            ,　　,      ,         ,          ,                    ,2018/2/25,
84064,2,消火器設置届・使用開始届作成            ,式　,1,76000,76000,                    ,2018/2/25,
84272,1,介護老人保健施設ローズ                  ,　　,      ,         ,          ,                    ,2018/2/24,
84272,2,スプリンクラー設備修理                  ,式　,1,1200000,1200000,10/29～2/24         ,2018/2/24,
84253,1,矢の宮ハイツ　303号室                   ,　　,      ,         ,          ,2月23日,2018/2/23,
84253,2,住警器(取付費込)                        ,台　,1,3000,3000,                    ,2018/2/23,
84253,3,消火器４型                              ,本　,1,4500,4500,                    ,2018/2/23,
84253,4,消火器処分費                            ,本　,1,1000,1000,                    ,2018/2/23,
84193,1,岸和田徳州会病院                        ,　　,      ,         ,          ,1/27・2/23          ,2018/2/23,
84193,2,光電式スポット型感知器2種               ,個　,2,9900,19800,                    ,2018/2/23,
84193,3,調査及び取替費                          ,式　,1,15000,15000,                    ,2018/2/23,
84193,4,諸経費                                  ,式　,1,1200,1200,                    ,2018/2/23,
84183,1,イオンモールりんくう泉南                ,　　,      ,         ,          ,                    ,2018/2/22,
84183,2,162区画                                 ,　　,      ,         ,          ,2/15・22            ,2018/2/22,
